,Popularity,Title,URL,Year,Lyrics
274,3,Once There Was A Way,http://www.metrolyrics.com/once-there-was-a-way-lyrics-beatles.html,2012,"once there was a way to get back home
once there was a way to get back home again
hey, you got to carry that way"
275,3,One After 909,http://www.metrolyrics.com/one-after-909-lyrics-beatles.html,1990,"My baby says she's travelling
On the one after 909
I said
Move over honey
I'm travelling on that line
I said
Move over once
Move over twice
Come on, baby, don't be cold as ice
Said she's travelling on the one after 909
I begged her not to go
And I begged her on my bended knee (yes, I did)
You're only fooling 'round
Only fooling 'round with me
I said
Move over once
Move over twice
Come on, baby, don't be cold as ice
Said she's travelling on the one after 909
Pick up my bags, run to the station
Railman said
You've got the wrong location
Pick up the bag, run right home
Then I find I've got the number wrong
Well, she said she's travelling on the one after 909
I said
Move over honey
I'm travelling on that line
I said
Move over once
Move over twice
Come on, baby, don't be cold as ice
Said she's travelling on the one after 909
Yeah
Well, she said she's travelling on the one after 909
I said
Move over honey
I'm travelling on that line
I said
Move over once
Move over twice
Come on, baby, don't be cold as ice
Said she's travelling on the one after 9-0
She said she's travelling on the one after 9-0
She said she's travelling on the one after 909"
276,0,Only A Northern Song,http://www.metrolyrics.com/only-a-northern-song-lyrics-beatles.html,1996,"If you're listening to this song
You may think the chords are going wrong
But they're not
I just wrote it like that
When you listen late at night
You may feel the words are not quite right
But they are
I just wrote them myself
And it doesn't really matter what chords I play
What words I say or time of day it is
As it's only a northern song
It doesn't really matter what clothes I wear
Or how I fare or if my hair is brown
When it's only a northern song
If you think the harmony
Is a little off and out of key
Then you're right
Cause i sing it myself"
277,0,Ooh! My Arms,http://www.metrolyrics.com/ooh-my-arms-lyrics-beatles.html,2006,"Rodney Burke: That was a, a Little Richard number that the boys rather like and hope you liked it, ""Ooh! My Soul."" And, ooh, my arms! We've, we've just flown in to Manchester here from London to record this show. Ha, ha. Well, it's, ha, ha, it's good to see you again, fellers, in these, er, foreign parts. How are you?
John: Oh, great!
George: Very well, thank you.
Ringo: Oh, great, yeah, it's just fine.
Paul: Yeah.
Rodney: Well, what are you doing at the moment, by the way?
George: Ah, we're playing in Liverpool at the moment and we've never been there months, you see, so it's--
Ringo: It's good to be back.
Paul Yeah, it's great!
Rodney: Anybody over there like a request that you can do right now?
George: Well, we'll do a request for everybody.
Paul: Yeah.
Rodney: Good, what do you suggest?
George: Er, ""Don't Ever Change,"" one of the oldies."
278,0,Ooh! My Soul,http://www.metrolyrics.com/ooh-my-soul-lyrics-beatles.html,2014,"Ooh, my soul
Well, babe, babe, babe, babe, baby
Don't you know my love is true?
Honey, honey, honey, honey, honey
I said, get off of that money
I love, love, love, love, love
Ooh, my soul
Well, gimme, gimme, gimme, gimme, gimme
Gimme all the love you've got
Babe, babe, babe, babe, baby
Don't you know I love a lot?
Yeah, I love, love, love, love, love
Ooh, my soul
Well, now, babe, babe, babe, babe, baby
Don't you know my love is true?
I said, honey, honey, honey, honey, honey
Get off of that money
I love, love, love, love, love
Ooh, my soul
Well, now, babe, babe, babe, babe, baby
Don't you know my love is true?
Honey, honey, honey, honey, honey
I said, get off, get off of that money
I love, love, love, love, love
Ooh, my soul"
279,4,P.s. I Love You,http://www.metrolyrics.com/ps-i-love-you-lyrics-beatles.html,2012,"As I write this letter
Send my love to you
Remember that I'll always
Be in love with you
Treasure these few words 'till we're together
Keep all my love forever
P.S., I love you
You, you, you
I'll be coming home again to you, love
And 'till the day I do, love
P.S., I love you
You, you, you
As I write this letter
Send my love to you
Remember that I'll always
Be in love with you
Treasure these few words 'till we're together
Keep all my love forever
P.S., I love you
You, you, you
As I write this letter
(Oh)
Send my love to you
(You know I want you to)
Remember that I'll always
(Yeah)
Be in love with you
I'll be coming home again to you, love
And 'till the day I do, love
P.S., I love you
You, you, you
You, you, you
I love you"
280,4,Paperback Writer,http://www.metrolyrics.com/paperback-writer-lyrics-beatles.html,1973,"Paperback writer (Paperback writer)
Dear Sir or Madam
Will you read my book
It took me years to write
Will you take a look
It's based on a novel
By a man named Lear
And I need a job
So I want to be a paperback writer
Paperback writer
It's a dirty story of a dirty man
And his clinging wife doesn't understand
His son is working for the Daily Mail
It's a steady job
But he wants to be a paperback writer
Paperback writer
Paperback writer (Paperback writer)
It's a thousand pages
Give or take a few
I'll be writing more in a week or two
I can make it longer if you like the style
I can change it 'round
And I want to be a paperback writer
Paperback writer
If you really like it you can have the rights
It can make a million for you overnight
If you must return it you can send it here
But I need a break
And I want to be a paperback writer
Paperback writer
Paperback writer (Paperback writer)
Paperback writer
Paperback writer
Paperback writer
Paperback writer
Paperback writer
Paperback writer
Paperback writer
Paperback writer"
281,7,Penny Lane,http://www.metrolyrics.com/penny-lane-lyrics-beatles.html,1996,"In Penny Lane there is a barber showing photographs
Of every head he's had the pleasure to know
And all the people that come and go
Stop and say hello
On the corner is a banker with a motorcar
The little children laugh at him behind his back
And the banker never wears a mac in the pouring rain
Very strange
Penny Lane is in my ears and in my eyes
Here beneath the blue suburban skies
I sit and meanwhile back in
Penny Lane there is a fireman with an hourglass
And in his pocket is a portrait of the Queen
He likes to keep his fire engine clean
It's a clean machine
Penny Lane is in my ears and in my eyes
For a fish and finger pie
In summer meanwhile back
Behind the shelter in the middle of a roundabout
A pretty nurse is selling poppies from a tray
And though she feels as if she's in a play
She is anyway
Penny Lane, the barber shaves another customer
We see the banker sitting waiting for a trim
And then the fireman rushes in from the pouring rain
Very strange
Penny Lane is in my ears and in my eyes
There beneath the blue suburban skies
I sit and meanwhile back
Penny Lane is in my ears and in my eyes
There beneath the blue suburban skies
Penny Lane"
282,0,Pepper Land Laid Waste,http://www.metrolyrics.com/pepper-land-laid-waste-lyrics-beatles.html,2007,(Instrumental)
283,0,Pepperland,http://www.metrolyrics.com/pepperland-lyrics-beatles.html,2007,(Instrumental)
284,0,Photograph,http://www.metrolyrics.com/photograph-lyrics-beatles.html,2000,
285,2,Piggies,http://www.metrolyrics.com/piggies-lyrics-beatles.html,1990,
286,3,Please Mister Postman,http://www.metrolyrics.com/please-mister-postman-lyrics-beatles.html,2014,"Wait!
Oh, yes, wait a minute, Mr. Postman
(Wait)
Wai-ai-ai-ait, Mr. Postman
(Mr. Postman, look and see)
Oh, yeah
(Is there a letter in your bag for me?)
Please, please, Mr. Po-o-ostman
(I've been waiting a long, long time)
Whoa, yeah
(Since I heard from that girl of mine)
There must be some words and day-ay-ay
From my girlfriend so far away
Please, Mr. Postman, look and see
If there's a letter, a letter for me-e
I've been standing here waitin', Mr. Postman
So-o-o patiently
For just a card
Or just a letter
Saying she's returning home to me
Please, Mr. Postman
(Mr. Postman, look and see)
Oh, yeah
(Is there a letter in your bag for me?)
Please, please, Mr. Po-o-ostman
(I've been waiting a long, long time)
Oh, yeah
(Since I heard from that girl of mine)
So many days you passed me by
See the tears standing in my eye
You didn't stop to make me feel better
By leaving me a card or a letter
Mr. Postman
(Mr. Postman)
Look and see
Is there a letter
Oh, yeah (in your bag)
For me?
I've been waiting such a long (a long, long) time
Since I heard from that girlfriend of mine
You gotta wait a minute, wait a minute
Oh, yeah (Mr. Postman)
Wait a minute, wait a minute
Oh, yeah (Mr. Postman)
You gotta wait a minute, wait a minute
Oh, yeah (Mr. Postman)
Check it and see
One more time for me
You gotta wait a minute, wait a minute
Oh, yeah (Mr. Postman)
Wait a minute, wait a minute
Oh, yeah (Mr. Postman)
Mr. Po-o-ostman (wait a minute, wait a minute)
Oh, yeah (Mr. Postman)
Deliver the letter
The sooner, the betterâ
You gotta wait a minute, wait a minute
Oh, yeah (Mr. Postman)
Wait a minute, wait a minute
Oh, yeah (Mr. Postman)
You gotta wait a minute, wait a minute
Oh, yeah (Mr. Postman)
You gotta wait a minute, wait a minute
Oh, yeah (Mr. Postman)
You gotta wait, wait a minute"
287,2,Please Mr. Postman,http://www.metrolyrics.com/please-mr-postman-lyrics-beatles.html,2006,"Wait!
Oh yes, wait just a minute Mr. Postman
Wait!
Wait Mr. Postman
Mr. Postman, look and see
(Oh yeah)
If there's a letter in your bag for me
Please, please Mr. Postman (I've been waiting a long long time)
Oh yeah (Since I heard from that gal of mine)
There must be some word someday
From my girlfriend so far away
Please Mr. Postman look and see
If there's a letter, a letter for me
I've been standing here waiting Mr. Postman
So-o-o patiently
For just a card or just a letter
Saying she's returning home to me
Please Mr. Postman
Mr. Postman, look and see
(Oh yeah)
If there's a letter in your bag for me
Please, please Mr. Postman (I've been waiting a long long time)
Oh yeah (Since I heard from that gal of mine)
So many days you passed me by
Trail of tears standing in my eye
You didn't stop to make me feel better
By leaving me a card or a letter
Mr. Postman
Mr. Postman, look and see
Is there a letter in your bag for me? (Oh yeah for me)
I've been waiting such a long time
Since I heard from that girlfriend of mine
You gotta wait a minute, wait a minute
Oh yeah (Mr. Postman)
Wait a minute, wait a minute
Oh yeah (Mr. Postman)
You gotta wait a minute, wait a minute
Oh yeah (Mr. Postman)
Check it and see, one more time for me
You gotta wait a minute, wait a minute
Oh yeah (Mr. Postman)
Wait a minute, wait a minute
Oh yeah (Mr. Postman)
Mr. Postman (Wait a minute, wait a minute)
Oh yeah (Mr. Postman)
Deliver the letter, the sooner the better
You gotta wait a minute, wait a minute
Oh yeah (Mr. Postman)
Wait a minute, wait a minute
Oh yeah (Mr. Postman)
You gotta wait a minute, wait a minute
Oh yeah (Mr. Postman)
You gotta wait a minute, wait a minute
Ahhhhh
You gotta wait a minute, wait a minute"
288,5,Please Please Me,http://www.metrolyrics.com/please-please-me-lyrics-beatles.html,1973,"Last night I said these words to my girl
I know you never even try, girl
C'mon (C'mon), c'mon (C'mon), c'mon (C'mon), c'mon (C'mon)
Please please me, whoa yeah, like I please you
You don't need me to show the way, love
Why do I always have to say ""love""
C'mon (C'mon), c'mon (C'mon), c'mon (C'mon), c'mon (C'mon)
Please please me, whoa yeah, like I please you
I don't wanna sound complaining
But you know there's always rain in my heart (In my heart)
I do all the pleasing with you, it's so hard to reason
With you, whoah yeah, why do you make me blue
Last night I said these words to my girl
I know you never even try, girl
C'mon (C'mon), c'mon (C'mon), c'mon (C'mon), c'mon (C'mon)
Please please me, whoa yeah, like I please you
(Me) Whoa yeah, like I please you
(Me) Whoa yeah, like I please you"
